,14,31,4,15,2,6,5,3,19,18,16,13,12,11,10,8,7,1,0,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y,33_x,33_y,34_x,34_y,35_x,35_y,36_x,36_y,37_x,37_y,38_x,38_y,39_x,39_y,40_x,40_y,41_x,41_y,42_x,42_y,43_x,43_y,44_x,44_y,45_x,45_y,46_x,46_y,47_x,47_y,48_x,48_y,49_x,49_y,50_x,50_y,51_x,51_y,52_x,52_y,53_x,53_y,54_x,54_y,55_x,55_y,56_x,56_y,57_x,57_y,58_x,58_y,59_x,59_y,60_x,60_y,61_x,61_y,62_x,62_y,63_x,63_y,64_x,64_y,65_x,65_y,66_x,66_y,67_x,67_y,68_x,68_y,69_x,69_y,70_x,70_y,71_x,71_y,72_x,72_y,73_x,73_y,74_x,74_y,75_x,75_y,76_x,76_y,77_x,77_y,78_x,78_y,79_x,79_y,80_x,80_y,81_x,81_y,82_x,82_y,83_x,83_y,84_x,84_y,85_x,85_y,86_x,86_y,87_x,87_y,88_x,88_y,89_x,89_y,90_x,90_y,91_x,91_y,92_x,92_y,93_x,93_y,94_x,94_y,95_x,95_y,96_x,96_y,97_x,97_y,98_x,98_y,99_x,99_y,100_x,100_y,101_x,101_y,102_x,102_y,103_x,103_y,104_x,104_y,105_x,105_y,106_x,106_y,107_x,107_y,108_x,108_y,109_x,109_y,110_x,110_y,111_x,111_y,112_x,112_y,113_x,113_y,114_x,114_y,115_x,115_y,116_x,116_y,117_x,117_y,118_x,118_y,119_x,119_y,120_x,120_y,121_x,121_y,122_x,122_y,123_x,123_y,124_x,124_y,125_x,125_y,126_x,126_y,127_x,127_y,128_x,128_y,129_x,129_y,130_x,130_y,131_x,131_y,132_x,132_y,133_x,133_y,134_x,134_y,135_x,135_y,136_x,136_y,137_x,137_y,138_x,138_y,139_x,139_y,140_x,140_y,141_x,141_y,142_x,142_y,143_x,143_y,144_x,144_y,145_x,145_y,146_x,146_y,147_x,147_y,148_x,148_y,149_x,149_y,150_x,150_y,151_x,151_y,152_x,152_y,153_x,153_y,154_x,154_y,155_x,155_y,156_x,156_y,157_x,157_y,158_x,158_y,159_x,159_y,160_x,160_y,161_x,161_y,162_x,162_y,163_x,163_y,164_x,164_y,165_x,165_y,166_x,166_y,167_x,167_y,168_x,168_y,169_x,169_y,170_x,170_y,171_x,171_y,172_x,172_y,173_x,173_y,174_x,174_y,175_x,175_y,176_x,176_y,177_x,177_y,178_x,178_y
0,,,,,,,,,,,,,,,,,,,,889.717079522805,1071.2220660540265,860.2643644860915,1052.7014742384156,861.3031185341987,1044.179640626576,862.8729534685845,1032.7843650959733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,1005.2815212792756,1317.848268007323,983.1379454844491,1305.125132104997,932.0824577892914,1311.5294591390207,902.6776443676406,1296.634981476614,909.5263696498772,1242.257003080705,,,1069.1197759849983,1169.325571436624,1212.7636149903349,1057.9247855884712,1221.98085396443,1048.3861388321136,1261.4058293151265,1054.734728461216,1341.3756564250784,1072.5898266350462,,,,,,,1608.4813569130404,930.5343471442613,1711.8205657271717,949.3479678107112,1930.435780089586,1069.1948959740737,2073.0715416098196,1218.8668415576512,2089.0411411103446,1371.8613786006288,1930.063144548458,1596.3070920972582,2038.5430172576241,1810.380742694515,2247.6771962904622,1953.4965845169663,2383.5449842433586,2070.7934183920415,2398.8227760508544,2082.7524800297065,2439.923740220043,2094.7209048555815,,,,,,,,,2775.2663136720867,2248.9527094437894,2775.1807537402346,2248.913247906903,2775.2714556352244,2248.929244266822,2775.2773744184915,2248.9428196873246,2775.22094723231,2249.0113269444587,2775.2968337851735,2248.957778630399,2775.2914988308185,2248.968628835502,2775.3319209565348,2249.0208490714076,2775.262322005294,2248.9844907780534,2775.229575851973,2248.9665641622187,2775.2717076320027,2248.9392354668425,2775.3057976540617,2248.959109824571,2775.2356644791253,2249.0537311847443,2775.261830256456,2248.95694978733,2775.2543689208924,2248.970822275037,2775.3720758395616,2249.016202905642,2775.181349195283,2248.9677076694284,2775.237260036264,2248.9073379357415,2775.2498246889886,2248.919060645649,2775.245131150324,2248.936144183275,2775.343120535975,2248.941111048427,2775.3296978091003,2248.9450100436475,2775.3444704696253,2249.0208757643136,2775.3095090724178,2248.910313967181,2775.219464379582,2248.9596925005367,2775.3419612802923,2248.812115708098,2775.280813317634,2249.0100461518587,2775.2796545592596,2248.8946699650987,2775.2843176783126,2248.8425596775237,2775.217098889843,2248.993201278569,2775.3327731858803,2248.9764230415576,2775.27029586782,2249.008538722222,2775.249359210083,2248.9654527789653,2775.2610453262914,2248.9113161441705,2775.317853288975,2249.059731137271,2775.310205059358,2248.9049691353976,2775.2002328724707,2248.9732306412084,2775.261853923248,2249.0071603810516,2775.2641443967723,2248.9518629115487,2775.22673944078,2248.9564521231123,2775.3282279764444,2248.9679308890018,2775.386981887844,2248.986681537474,2775.2869043936635,2248.9428244281266,2775.268280587071,2249.0228059290616,2775.3729994014902,2249.072876308986,2775.2157090357227,2249.5317282734914,2775.3709026463084,2248.9649560980715,2775.2008637710605,2248.932804779682,2775.2521143357144,2249.2743407780026,2775.3315547529883,2248.9433044999596,2775.2951619361684,2248.959329628056,2775.1996412538233,2248.979371539188,2775.2786556022797,2249.0420356393893,2775.275525448113,2248.88685525978,2775.243986655078,2248.9925907381457,2775.2636959899396,2248.9488851880924,2775.290292144381,2248.968390142785,2775.270600294325,2248.93267426448,2775.3076405587894,2248.917772865705,2775.334949626864,2248.985353578924,2775.2621002390974,2248.874080181168,2775.268058742499,2248.9220429569614,2775.246817035889,2248.99519555274,2775.2886482575273,2248.9765643605056,2775.270151243915,2248.9970617411227,2775.25403507235,2248.874088057165,2775.1972145539303,2248.9145163146836,2775.334917208278,2248.9425288271686,2775.2642621447944,2248.9045522791253,2775.251211761485,2248.967848976975,2775.2895578985012,2248.9208083076232,2775.28360825601,2249.0314443223047,2775.2350418968153,2248.9467667417393,2775.3372818464395,2249.0237349885697,2775.2327539784305,2248.9672374831007,2775.280452549088,2248.9522857238735,2775.2978817945022,2248.948671815243,2775.2670598971217,2248.9859056208934,2775.2755423860986,2248.9573834161824,2775.2489510878504,2248.8798184916573,2775.2154689166764,2248.938926155088,2775.284145315806,2248.9877041274003,2775.252376738207,2249.0346105308026,2775.324944283317,2248.971258293824,2775.241284817054,2249.0029376265693,2775.2063238040914,2249.004541842745,2775.2202034959446,2248.931821483213,2775.265045439244,2248.9552184397244,2775.355145963883,2248.958948436558,2775.312551406907,2248.9486755312205,2775.2800902077674,2248.881569677936,2775.249877556426,2249.000924262178,2775.2710593673432,2248.8862523218195,2775.2458748012737,2248.9451142657376,2775.340755354501,2248.893044353156,2775.305404808946,2248.869688412142,2775.2766570794324,2248.969125639542,2775.318016046092,2249.0006318541896,2775.2465785698655,2248.9720761675394,2775.25686584798,2248.9336013585207,2775.26423001208,2248.9508874017874,2775.300016386009,2248.9890026626954,2775.2082756348204,2249.017428243505,2775.238076298381,2248.9560810768094,2775.3740145550896,2248.922142044302,2775.2801659426154,2249.0114117347352,2775.30226073686,2248.97647488637,2775.290627914891,2249.060278463751,2775.226044240536,2248.910960553544,2775.332415663453,2248.9691059647325,2775.3209490747613,2249.01206756341,2775.2816491492927,2249.0293036823923,2775.278698345137,2248.9674392389034,2775.2998853097015,2248.917286629858,2775.357200050366,2248.9924774242736,2775.289173564802,2248.869751030918,2775.2122994751458,2248.9432273776497,2775.294600932238,2248.8683222817203,2775.3410043842177,2248.9415461262315,2775.3733689857986,2249.0193726824846,2775.267010987223,2248.974601431544,2775.2842432836346,2248.9979042585937,2775.2592490930742,2249.0099195642897,2775.2935695232454,2249.0293847265616,2775.2802596510774,2249.0075997239787,2775.2899415320267,2248.985805844742,2775.291197427384,2248.967449780076,2775.29930693738,2249.0270323548416,2775.330961343117,2248.9532897627496,2775.3010422550087,2248.9867616912447,2775.4250778506607,2248.9870551331433,2775.2901259205237,2248.9761115290607,2775.35628293401,2249.0455574835296,2775.345711388739,2248.891146668879,2775.2724280391108,2249.011727004552,2775.319115114198,2248.96163693306,2775.3455653109236,2248.941943578341,2775.3323661206364,2249.031433338136,2775.250750101489,2248.9270724627922,2775.2898696358275,2249.022269050818,2775.354303495704,2248.9875010047604,2775.3245901376035,2249.0102999483192,2775.275064153674,2248.912613217573,2775.3639335430303,2248.9039346596705,2775.270754066344,2248.868882438817,2775.1954138269966,2249.00186345508,2775.3765063351084,2249.001757371207,2775.2803239774144,2249.02675634682,2775.3074381755014,2248.940409859465,2775.298690524478,2248.8321236946954
7,,,,,,,,,,,,,,,,,,,,1307.1755413144758,1384.6314987070382,,,1098.852482471851,1360.5639290792428,1056.2033030800885,1375.4139760171522,970.4253092608402,1399.3050876857521,841.8013190453127,1412.9664245863607,767.9938782425936,1467.2101569376384,621.6119634285575,1521.7616591029798,434.78158828344203,1519.9761006184315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,1384.9608022887153,1679.1154897456995,1383.1248028356863,1685.515642829268,1348.4475495704226,1720.7264492202971,1303.5219544497354,1791.8927371055245,1264.1565521905452,1850.5258079109346,1218.4462557000872,1942.2882780393184,1202.7104870861094,2011.7284127229502,1135.22645157908,2104.2645729657156,1047.812478466916,2205.0615399690173,980.2668013714364,2268.746908464501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,832.4995190688127,1288.0423626079198,872.4372795237914,1199.58038354907,844.8728154905921,1192.9080705680863,815.0029365864326,1178.7865592644985,780.5401505777405,1158.9052378291144,808.2371275515179,1180.2597763049928,,,886.6529584145834,1258.4906232334624,,,763.0341472877067,1457.64938426795,629.4272889100886,1446.9296592612632,575.5357877764222,1404.5170295756282,561.536765404634,1282.5444904314788,657.6233266905884,1181.6327219031225,706.0869247053464,1188.3432744500294,754.0541313345548,1233.8997577140406,760.0319826496699,1265.1495380927945,661.2629339005514,1374.607881423693,531.2521212121915,1399.7171306956373,460.72203118361926,1275.1146522965605,,,536.2679299717286,1135.3750006123078,542.108610222298,1133.9089061320722,511.0024971842281,1305.331879725836,455.7609833632671,1195.668729784255,532.1199721823375,1141.4299438893759,581.6416494785227,1127.6988853709895,628.0380848532618,1101.4099142410923,742.7795133385284,1207.6866207745566,602.4141739497471,1268.944470900157,540.6910421519182,1154.1986459353727,633.1277166574437,1078.497498535712,719.7307162875378,1063.8590195299905,803.8811636878105,1130.6875303197633,807.6234191516712,1148.5556372804513,749.6678422370869,1232.242530378502,604.3617649248761,1205.5898981871192,574.2740483011851,1184.4421229772356,558.5090183009424,1080.3119899869032,672.6563296464005,1021.6896997469303,765.2450096747866,1040.7506019808145,644.6322392247512,1169.8954143505778,766.2668086026163,1044.3959640795983,787.1246471110443,1163.5548837649594,621.3484344541483,1109.5970838812916,808.8849054690704,1130.0374896957367,628.3008079413675,1102.8359955447388,708.3116897034897,1028.5875716191217,708.1512387560798,1028.6038801334128,788.9961015841556,1166.9444394722013,685.5445358285438,1042.775109909289,719.9435996134515,1026.820574553372,839.0851089679122,1081.1704812028704,784.8323681308259,1195.7866422977781,,,,,,,850.6986391471303,1082.5914717680973,796.731342574587,1185.267810539101,718.4055318137134,1052.2249579998024,833.1475922662713,1084.7647862955544,843.6652047242081,1093.4918252492287,785.8062845430244,1221.5382160641368,723.3530129830002,1084.0388883598316,885.6273447212795,1133.3637891260475,774.4840784011508,1247.6114610706259,728.6087095383419,1113.7154756553725,890.4970792139244,1098.0265782447632,731.256216101363,1194.2547585658683,816.6407628587883,1061.2482942127308,929.7968778536997,1099.8267878463328,924.2348039341002,1209.761560859088,921.8810862169212,1214.1158429237096,906.3707194349158,1244.510833277095,806.4679057151784,1311.184754892082,699.9269460755218,1219.2711548187056,693.8680131222035,1179.1681518561672,764.7582886511179,1094.9599876165134,887.1817182582021,1210.4325283813437,749.3203261370066,1109.5555007092355,902.808262705081,1077.174335677695,887.1658384288061,1205.5649194780417,795.2107207954364,1220.274713097448,903.2406446342363,1087.556998804279,892.5988398583952,1207.5749481830446,889.3553999216615,1211.8099167977596,732.7179199104135,1221.0954577833595,688.2817322504677,1190.9616294112889,722.0632735841516,1070.3705712410383,766.174631653306,1016.748898766105,906.8532393846976,1023.190074938599,929.1729864464806,1160.2396425606557,929.4043337650967,1160.0510776307592,924.7000019312213,1165.4851284324436,924.6531821893092,1165.5614120652308,923.7036432432948,1166.5681998471553,923.6858239106007,1166.441595568646,923.7205551984657,1166.5880822674933,923.8497204373613,1166.584209005808,923.7292324297042,1166.5804330269182,923.7318848927102,1166.4026526232042,923.6616590950085,1166.5541466716074,923.7069052542648,1166.5950308846902,923.7900809426731,1166.4045910578557,923.6906258965648,1166.4684838852227,923.7245926869008,1166.5153956199076,923.7153540719356,1166.5858165976856,923.7880382247982,1166.5385914661756,923.6994236645945,1166.5326932137227,923.8527396310452,1166.502295228322,923.6946691930161,1166.5937425128914,923.8522503550917,1166.5732355304149,923.2905359867768,1167.254105066281,922.0762411460495,1168.1806684014566,921.3519419584077,1169.0842873521885,921.3499255708282,1169.059132857856,901.5506467185946,1180.2589626452461,895.7674379521131,1185.7381344536407,893.9156842343741,1186.9700718593688,893.560842292719,1187.0106274792065,881.0027150376667,1204.5359465304614,801.5335175209451,1234.2441464435287,800.0933963160161,1234.3967101342785,712.6951090290866,1179.2103658179312,786.5895274939996,1045.6722580918747,881.6283410539241,1157.2241241849717,896.7161510411435,1187.229562689918,837.0361197491117,1312.7535770294178,679.429850301881,1290.3149063038768,647.5192430406996,1277.9845524214422,615.3536210390228,1250.7773962487593,687.476598039566,1096.043172852652,724.1303247396886,1089.446980374477,728.8098032554117,1088.9341416611146,790.3305525087007,1082.249496565094,860.989835500873,1134.1768162164724,750.4441568425207,1253.8735507787362,694.56024202275,1223.9739286271133,748.9779716738018,1090.2769691459175,860.0450287864356,1093.9458728489378,948.7519783870266,1167.2586234579917,915.0827095534822,1272.0757357293899,881.7990754265372,1288.766663649027,768.9414768621181,1183.1207143658949,900.0718779861307,1098.1525265355551,920.5259658991066,1107.2531830254443,993.3532615243297,1159.378520593422,995.9317647670107,1198.7094126582358,989.7287643327066,1228.8023238003275,989.6527123329772,1228.7807130686933,989.6680977362661,1228.9366911641546,989.7712630866065,1228.8066950568063,989.8619933760567,1228.8738282816603,988.6672098772339,1230.5046380100239,988.5346249507996,1230.7218244304138,987.6651614849441,1232.628967591224,978.0682976675132,1259.7750435073006,977.8876680361435,1267.6899730916036,978.2902092391411,1278.3699094609613,984.0124657270773,1308.6616354871073,827.2369108123867,1374.143912368687,782.27560290558,1371.0629480717478,679.6122690409896,1287.52678098311,843.8355435224098,1221.9238402502376,778.242041134817,1373.0690331794142,764.7732846940845,1201.6320318922083,900.3170111244882,1234.3615340888346,767.7379057804453,1371.2978085773893,748.0803504195999,1219.8466729084814,901.13815412771,1317.4778374584032,779.7010804489069,1423.9346076803115,649.435832446296,1356.8699536250867,627.7347094714688,1266.7165970010426,805.2338262961199,1229.8069784556978,875.0827679511568,1258.2449110431276,738.3437228074841,1389.6734101893098,727.9362910867567,1256.5138360125818,802.8834554991539,1226.4303282372084,923.131402745675,1259.9992081344944
11,,,,,,,,,,,,,,,,,,,,1528.7510306852548,1103.8662045258027,,,1579.277164778185,1077.0370415689622,,,1580.0642389575353,1075.8575718036893,1580.505222405323,1075.4550833521014,1584.8810304044866,1073.5306648506337,1585.3150965356583,1073.1893065601873,1585.4804270797893,1072.8616664050298,1584.3608504073025,1073.214546006732,1586.573293000257,1073.257740049719,1595.6804915518255,1072.0771586613032,1655.4897492937725,1079.99893756292,1658.6981653781854,1080.6445081622103,1666.06164201363,1082.7774179082953,1674.3816937439944,1085.9111572520744,1677.8919164949077,1088.7187401362137,1684.8130294626674,1090.538337426949,1691.634252105279,1091.696290072319,1698.3367556832748,1092.9015748724707,1707.1994046659797,1094.4571095981578,1715.2265292973957,1095.7091233694634,1722.243968899351,1096.6803010075594,1722.209329098602,1096.6324640430037,1732.5195433703427,1099.3221586891916,1746.8905483780836,1102.6356417966037,1759.7776577236343,1107.0754202127455,1767.5309589226567,1110.3989379532059,1774.0727927411328,1113.2464884230742,1785.1840922036117,1112.4731321002612,1813.4335325153233,1113.0647624331184,1838.0809920158651,1114.500855453993,1853.7773315179213,1113.8374655408952,,,1999.5423308810323,1096.9540618712551,1999.58965542908,1096.8676352197572,,,,,2201.2509067613014,1051.3778593522343,2224.164779081919,1059.4103274821805,2242.756927977167,1074.6440348832946,2245.8738442028257,1077.9672199195986,2249.9225010590953,1083.2839839059288,2260.1890968856706,1090.4694729340338,2326.962471361983,1150.4008188710457,2334.959170329657,1172.8727743270088,2337.810785821216,1184.9865667262811,2349.4913604824746,1205.7228711114012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,1590.771080604963,1675.054717281967,1581.3223776449302,1666.5516461281927,1571.2861655573804,1658.559234256544,1562.826847719381,1649.5277755452664,1553.682740908134,1639.7173312628586,1537.5675651277595,1621.0809934057065,1526.5499026169691,1605.8700184754703,1525.6776794452037,1603.0684659717083,1518.3317561845263,1587.1144502104346,1509.0438044879133,1568.5278083420928,1501.8198844075469,1555.9359263816245,1496.328588481848,1547.3110729917214,1490.1905714818718,1534.516564132013,1476.8649875441859,1504.6625849265229,,,1470.076839150279,1440.7923214846455,,,,,,,,,,,,,,,,,1584.8193095859428,1256.273779135528,1606.3078021101508,1248.1237279134075,1624.207775138917,1242.134985644514,1631.69790509723,1239.5930511044887,1672.5800222193861,1231.0520493577749,1698.6790745951603,1236.000218974269,1727.6545764169705,1240.8127977000172,1751.8305805766938,1246.0134808657256,1789.0100024714172,1261.6189780264078,1807.6062486601556,1270.918867349286,1835.6353584941423,1291.7242235051374,1872.612712157387,1331.6267541321788,1909.5591454538642,1372.952240846242,1949.3105623726237,1416.5559004019292,1987.5599771835416,1455.8069223934217,2024.0142585624699,1482.7812811445667,2052.9439248533727,1499.9183109376238,2093.2668045637065,1521.7959169468954,2124.942150498726,1539.6844748254346,2143.2388654454644,1549.545403840626,2172.9886424252463,1559.9409540599927,2186.2171740190797,1565.5918855911198,2240.185459692215,1588.2141581378387,2293.6339790292413,1610.0973751804404,2319.6834722857984,1617.1978502598806,2338.8910919260015,1626.759871818773,2369.571197300884,1641.0470158057215,2400.611010732436,1657.0691023187949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
