,26,5,1,11,19,18,16,14,7,17,15,13,10,6,3,2,0,0_x,0_y,1_x,1_y,2_x,2_y,3_x,3_y,4_x,4_y,5_x,5_y,6_x,6_y,7_x,7_y,8_x,8_y,9_x,9_y,10_x,10_y,11_x,11_y,12_x,12_y,13_x,13_y,14_x,14_y,15_x,15_y,16_x,16_y,17_x,17_y,18_x,18_y,19_x,19_y,20_x,20_y,21_x,21_y,22_x,22_y,23_x,23_y,24_x,24_y,25_x,25_y,26_x,26_y,27_x,27_y,28_x,28_y,29_x,29_y,30_x,30_y,31_x,31_y,32_x,32_y,33_x,33_y,34_x,34_y,35_x,35_y,36_x,36_y,37_x,37_y,38_x,38_y,39_x,39_y,40_x,40_y,41_x,41_y,42_x,42_y,43_x,43_y,44_x,44_y,45_x,45_y,46_x,46_y,47_x,47_y,48_x,48_y,49_x,49_y,50_x,50_y,51_x,51_y,52_x,52_y,53_x,53_y,54_x,54_y,55_x,55_y,56_x,56_y,57_x,57_y,58_x,58_y,59_x,59_y,60_x,60_y,61_x,61_y,62_x,62_y,63_x,63_y,64_x,64_y,65_x,65_y,66_x,66_y,67_x,67_y,68_x,68_y,69_x,69_y,70_x,70_y,71_x,71_y,72_x,72_y,73_x,73_y,74_x,74_y,75_x,75_y,76_x,76_y,77_x,77_y,78_x,78_y,79_x,79_y,80_x,80_y,81_x,81_y,82_x,82_y,83_x,83_y,84_x,84_y,85_x,85_y,86_x,86_y,87_x,87_y,88_x,88_y
0,,,,,,,,,,,,,,,,,,891.1635630962982,1560.9300363817404,891.2078394609362,1561.72154879174,862.8408015744174,1577.7050770381868,710.0552747472314,1745.9276536779332,580.1719944397291,1873.696613028352,492.9125991252805,2051.6721447955474,469.9058455678511,2249.4597683208135,503.5804738342775,2303.4785823960574,516.5581798805655,2334.685975254081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,1142.7391610082832,1003.4994158701182,,,,,863.5769315381083,964.3572210184996,653.3432230998666,937.8757371856656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,1534.3217062888727,1292.63995145828,,,1522.2293391485262,1278.433197220567,1511.107154091827,1221.2861321071052,1520.723730611595,1151.5054767260322,1533.745867505433,1069.736187871047,,,,,1438.1487986841523,847.9479556442845,,,,,1269.695437568392,947.8364403872346,1254.7207686380586,1008.7209754895163,1226.5786845608895,1048.4911745056002,1216.8033889201297,1050.6558626436067,1179.98340776473,1099.0123405622048,1157.82469460307,1134.35870736373,1152.4002641828654,1154.740218242497,1173.4957570823142,1294.455433229508,1220.203844518512,1372.5514333273509,1290.1127089312888,1389.456530729846,1402.2771643842368,1379.6323702331326,1462.6552874252477,1404.0544093986277,1569.008244824411,1465.8651353726725,1720.1762926358801,1498.368560922409,1912.2664965156514,1483.1130804077445,2005.3874228497511,1460.1851208922812,2106.288265498754,1354.8007976176339,2124.955190136233,1293.5017861251117,2067.2115125960777,1162.0549410278636,1952.896222275195,1067.9044323044513,1808.2267311964795,1027.8088067339315,,,1704.06301282088,921.6742802598332,1489.4808483509248,889.8640140075009,1431.8298591433245,976.4173142664556,1434.3768634821845,1078.7440241532884,1430.1703001871758,1085.020694480303,1419.8603313540284,1084.7119082559645,1410.6515456458633,1085.1818659354126,1386.6881933692125,1087.736321372602,1361.353151211172,1097.647001138034,1336.9709045304994,1110.6695929804634,1324.905045304453,1116.716547416479,1314.647405596513,1122.8743270443965,1300.5461860238,1135.110213507729,1289.9659031323222,1152.8869304632253,1284.8866857367184,1170.853517036916,1281.4873176488636,1198.0134606165775,1284.8819004134143,1228.7242416138383,1298.547075236901,1262.85613862286,1338.681804707941,1367.1776266941279,1363.468024807403,1508.2718834285788,1480.7515966985295,1668.9305112094323,1682.7600489933805,1755.2850657655974,1848.7532622427102,1729.7262286980294,1885.1275608569454,1641.5791646975601,1877.9032757189025,1492.9850352636502,1901.1705240275553,1426.8403281199141,1893.642514582438,1353.6904520938888,1971.8206686932492,1201.6860710066335,2058.6319513157828,1171.3751032421735,2086.5977021144663,1084.3841566343415,,,,,,,,,2229.7118867423965,738.6664973104789,,,,,,,,,,,2081.9745776361037,438.4254165776629,2078.5783457220114,436.4883723361687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,887.7735489158733,1058.8683642014187,887.6582966502523,1059.343884062768,881.3601395629898,1059.658805360634,661.2823979521065,1028.4496263484768,,,,,172.15787381505464,786.525976738414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,1368.4397361614606,1688.433272028296,,,1341.4202686591132,1666.7285268807022,1319.6006519034772,1649.4103437431777,1285.706686795084,1646.4330637619373,1275.1694847957867,1645.008898299346,1252.4748779525032,1618.9988030801894,1241.3427565281686,1598.3629540881134,1241.7415949450528,1561.4308910264385,1340.0612426506004,1503.5516593238644,1432.31329037941,1553.9723948307467,1444.0519768526838,1569.6379671189532,1445.7269965364537,1571.2181769686933,1466.1070055915593,1646.8395638432514,1377.3211766621819,1719.3700070164489,1371.7471416558928,1721.3265083960553,1365.9982981281478,1721.808717924232,1250.658372224844,1623.1546808157002,1259.5395606438035,1510.55530422,1267.4646972750206,1519.8745417571295,1287.0953208890473,1545.5657719579337,1369.921500380103,1555.0518611383832,1345.1255125356868,1729.3378780922794,1257.0598679691502,1721.9858442468949,1254.64017068345,1722.257191301144,1186.0303265321231,1679.975298284306,1198.9134173639338,1550.4644823233639,1364.9118761902266,1592.2157811419142,1347.9949481665235,1705.0939499545213,1316.6089289227798,1733.4400366294012,1263.0490203351185,1744.6376079503968,1245.4183394530041,1743.0196982060718,1174.6852978489512,1725.647507542765,1164.441062249483,1717.4649946555824,1121.6925768993626,1675.8724317656195,1121.4947638761898,1675.639704711292,1125.9791826289522,1590.9296836093943,1128.0083706132662,1581.7246899800105,1132.3410236731766,1551.3804752756384,1131.163678650254,1523.0457250828454,1125.5802144396398,1492.986294836167,1268.2110081434232,1390.5112012444076,1253.0274057808742,1577.4958629931273,1133.0153805383804,1469.6899877301453,1133.0820866883744,1469.6828234998475,1299.9926051988311,1430.7889154721886,1313.0543182659903,1530.17462286522,1293.6763764907737,1560.4881593546827,1134.256620668669,1491.0798791028435,1221.3691280557753,1391.609848824231,1274.7648707883643,1561.2606317899313,1140.888990512103,1563.2135517384115,1108.0811603433167,1444.5011915912908,1131.9630967725016,1419.6083968264181,1197.6806383287546,1454.2934491150972,1154.4268749418004,1623.6640690608258,1048.301433884628,1503.306776728081,1182.6028966344156,1443.9622849526156,1208.0037723986663,1441.9933137291644,1277.7781374670376,1449.8067312204757,1258.3710210404338,1620.8577439920002,1136.695054404696,1590.7357507555093,1142.5706584539103,1468.2443020152223,1304.3205021800516,1470.5549403440364,1253.7019289985674,1612.4379294387595,1126.3201326384662,1571.7060597722013,1100.5746748080094,1536.6516583824853,1134.5390341182565,1428.3096282206095,1291.4922872527372,1469.8210793622939,1122.5025984549707,1568.8464644251314,1095.896734286662,1559.3147407446404,1130.1109962404857,1398.685828666712,1159.5343338990801,1397.9662389773075,1238.2579488649083,1465.5998301906445,1240.580476748392,1482.4780750384346,1120.041512229505,1588.7776494215746,1080.362706353983,1434.8512755332295,1105.1548041046299,1398.8647507820185,1105.1867743230127,1398.9155495066832,1211.6446797582232,1372.5742639341208,1289.5595109923827,1420.1237410874483,1237.3991891217609,1575.988987707583,1118.1298585109023,1564.4094769194319,1089.1621035083401,1446.986356932954,1199.8545575403098,1372.905326281687,1285.6044298977893,1423.3842230546381,1289.8529760151216,1429.3147887793027,1252.1705588198763,1554.6708209036635,1252.062468683552,1554.8370173417204
13,,,,,,,,,,,,,,,,,,1244.6917393636472,1449.3068301866892,,,1334.2970000451003,1440.9417776482944,,,1505.131567946563,1338.0944101625023,1562.2337330687137,1260.7840600792706,1642.0457413655495,1213.7118470826533,1758.766460635184,1125.7647462355758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,1037.6931495593694,1376.466167026771,1037.6117777634352,1377.1233554205312,,,1121.3150534152005,1393.0092537640583,,,,,,,1464.3806279641549,1186.8529837541566,1507.696551503648,1115.9971477256313,1526.7348866396003,1076.9140280442455,1618.4741597678155,1044.727971210085,1697.2835304628684,1023.4914508519086,1731.902356609131,1027.5163023927498,1758.005560451822,1029.7341102725866,1831.097283673492,1041.8655597134689,1878.1802009827609,1029.0214010275786,1946.2638860310265,1040.0662758564615,2082.444391577192,1020.4526163504285,2187.668425459797,1008.8103893797348,2353.1352542984027,985.2205257257431,2368.49933148467,983.8149574085816,,,2379.141201375819,984.1614842127185,2388.100888389303,985.0985408691866,2406.9188191503695,995.585362650359,2416.9215856078827,997.9298137840525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,1494.568293700728,893.4989402337188,,,,,1591.8418519869992,795.4530728989391,,,,,,,,,1582.7858749228778,733.8479323837206,,,,,1578.9623476006273,724.9036122208367,1594.3163845028973,722.5065913251219,1629.3815528295136,739.4591160240901,1646.4446916596753,775.7893685496949,1584.4594559700308,839.2285998304268,1596.9034471008044,729.3606158893657,1596.107485186545,834.5279058299008,,,1645.336575807681,812.8727361901964,,,,,,,1689.504991437628,778.6260222367343,1611.7549555266517,826.6137911031343,,,1626.1142083685809,711.3376593754032,1664.147601693078,715.9390494331058,1686.6442138767218,791.0887456958504,,,1681.3541760802718,805.6013751536528,1677.8057503086995,821.996420491323,1584.7229619558816,827.4379750876009,,,,,1589.0388252121547,837.739595702008,1669.0187161522688,753.8977144940167,1688.9196384323238,823.0493339000999,,,1691.6169532769895,822.7366292604013,1602.1619414743495,848.2059399499408,1682.0593386209293,764.8726224892756,1685.5398897689172,842.9962854743769,,,1683.003125460422,846.8292804881381,,,1656.9010448707318,727.0362739743649,1722.890446574767,792.4264289335656,,,1724.7823596189141,794.9862111198454,,,,,1737.2126798477016,777.7960569466721,,,1683.3464941472032,713.7581843596413,1746.278662431429,776.7921057526307,,,1713.9072796874427,711.6383516133374,1720.841521891882,797.0413480386402,,,1745.754793404033,740.601246608005,1759.4898468231352,750.2504109208097,1757.6425282732575,800.3205250857039,1718.0495074215507,827.2796366163692,,,1766.1375594128415,799.5968025871746,,,1773.2252652363804,744.8217265317463,,,,,1773.4130370772664,723.6287087440434,1749.4761793444384,795.0674144101364,1736.9018346847283,809.4346511271598,,,1739.5716097686716,803.8257545232983,,,1733.8466053121454,808.4156166484371,,,,,,,1731.9098467960719,784.4068403471434,,,1786.4516721625428,749.4513948519808,,,1783.1241662900416,737.4278442623823,1728.895234348858,791.5095266346433,1706.6176142147526,797.9535224189035,,,1748.0646709395405,770.4910495392768
7,,,,,,,,,,,,,,,,,,,,,,1459.0700538304677,1128.6283192116289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,785.2240902195699,1306.6514994492281,503.4270284180519,1334.5956684979847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
